# Double-Gauss Lens
# Inverse of Kolb, Mitchell, and Hanrahan, "A Realistic Camera Model for Computer Graphics"

79.46, 6.44, nan, nan, 40.0
-874.13, 0.38, 1.717, 48.0, 40.0
40.77, 12.13, nan, nan, 40.0
-81.54, 2.36, 1.658, 57.3, 40.0
28.99, 9.0, 1.603, 38.0, 34.0
nan, 11.41, nan, nan, 34.2
-25.5, 6.55, nan, nan, 36.0
-81.54, 8.05, 1.699, 30.1, 46.0
-38.55, 0.24 , 1.67, 47.1, 46.0
-69.66, 7.52, nan, nan, 50.4
-58.95, 72.228, 1.67, 47.1, 50.4

