# telephoto lens f/4.0

27.03, 4.5, 1.498, 67.0, 12.6
-176.93, 0.1, nan, nan, 12.6
30.66, 3.00, 1.498, 67.0, 12.6
76.46, 1.4, nan, nan, 12.6
-212.41, 2.0, 1.673, 32.2, 12.6
36.22, 15.42, nan, nan, 11.0
nan, 15.42, nan, nan, 11.0
506.55, 2.5, 1.847, 23.8, 9.3
-67.4, 1.66, nan, nan, 9.3
-20.57, 1.5, 1.713, 53.8, 9.3
-78.32, 32.46, nan, nan, 9.3
